customer_id,invoice_date,invoice_id,invoice_amount,payment_term_days,payment_date,days_delayed,collected_amount,outstanding_amount,credit_note,region,segment,amount_percent
CUST_C,2025-07-13,INV-6752,8266.02,30.0,2025-08-31,19,7486.22,294.52,485.28,West,SME,0.9056619751706383
CUST_C,2025-07-14,INV-6201,24083.16,60.0,2025-09-30,18,23875.02,0.0,253.27,North,SME,0.9913574464480575
CUST_C,2025-07-15,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,North,SME,0.0
CUST_C,2025-07-16,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,North,SME,0.0
CUST_C,2025-07-17,INV-6905,8147.94,60.0,2025-10-07,22,7897.07,0.0,286.83,East,Mid-Market,0.9692106225622673
CUST_C,2025-07-18,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,East,Mid-Market,0.0
CUST_C,2025-07-19,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,East,Mid-Market,0.0
CUST_C,2025-07-20,INV-6728,12386.09,30.0,2025-09-13,25,10695.61,1202.99,487.49,East,Enterprise,0.8635178656056915
CUST_C,2025-07-21,INV-6301,9677.95,60.0,2025-10-04,15,8285.66,1226.33,165.96,West,Enterprise,0.8561379217706229
CUST_C,2025-07-22,INV-6716,24246.77,45.0,2025-09-23,18,22694.76,1434.42,117.59,West,Enterprise,0.9359910619022657
CUST_C,2025-07-23,INV-6269,12178.34,60.0,2025-10-07,16,10709.18,1469.16,0.0,South,Enterprise,0.8793628688310559
CUST_C,2025-07-24,INV-6456,11614.86,60.0,2025-10-08,16,10508.85,1043.35,62.66,East,Mid-Market,0.9047762951942597
CUST_C,2025-07-25,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,East,Mid-Market,0.0
CUST_C,2025-07-26,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,East,Mid-Market,0.0
CUST_C,2025-07-27,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,East,Mid-Market,0.0
CUST_C,2025-07-28,INV-6476,19981.99,30.0,2025-09-23,27,17662.27,2123.47,196.25,West,Mid-Market,0.8839094604691524
CUST_C,2025-07-29,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,West,Mid-Market,0.0
CUST_C,2025-07-30,INV-6658,19887.38,60.0,2025-10-19,21,16068.88,3540.51,277.99,North,Mid-Market,0.8079938131619147
CUST_C,2025-07-31,INV-6486,24124.05,30.0,2025-09-29,30,20264.34,3859.71,0.0,West,Mid-Market,0.8400057204325144
CUST_C,2025-08-01,INV-6159,14414.73,30.0,2025-09-28,28,12636.16,1778.57,0.0,West,SME,0.8766144076233131
CUST_C,2025-08-02,INV-6630,24156.06,45.0,2025-10-08,22,20370.14,3785.92,0.0,East,Mid-Market,0.8432724541998984
CUST_C,2025-08-03,INV-6371,20669.51,45.0,2025-10-06,19,19671.53,997.98,0.0,East,Mid-Market,0.9517172879279674
CUST_C,2025-08-04,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,East,Mid-Market,0.0
CUST_C,2025-08-05,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,East,Mid-Market,0.0
CUST_C,2025-08-06,INV-6289,22073.29,30.0,2025-09-30,25,18271.16,3597.45,204.68,East,Mid-Market,0.8277497373522479
CUST_C,2025-08-07,INV-6605,20093.02,45.0,2025-10-17,26,17300.25,2792.77,0.0,East,SME,0.8610079520151774
CUST_C,2025-08-08,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,East,SME,0.0
CUST_C,2025-08-09,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,East,SME,0.0
CUST_C,2025-08-10,INV-6804,8071.94,45.0,2025-10-19,25,6457.6,1614.34,0.0,South,Mid-Market,0.8000059465258662
CUST_C,2025-08-11,INV-6016,20028.28,30.0,2025-09-26,16,16128.97,3699.13,200.18,South,Enterprise,0.8053097919541768
CUST_C,2025-08-12,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,South,Enterprise,0.0
CUST_C,2025-08-13,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,South,Enterprise,0.0
CUST_C,2025-08-14,INV-6976,10003.19,45.0,2025-10-17,19,9667.08,336.11,0.0,North,Enterprise,0.9663997184898017
CUST_C,2025-08-15,INV-6629,21445.36,60.0,2025-11-12,29,18638.43,2806.93,0.0,South,Mid-Market,0.8691124793428509
CUST_C,2025-08-16,INV-6052,11670.01,30.0,2025-10-07,22,10724.51,871.45,74.05,East,Enterprise,0.9189803607708991
CUST_C,2025-08-17,INV-6602,11382.88,30.0,2025-10-16,30,9972.59,1299.98,110.31,West,Mid-Market,0.876104289951225
CUST_C,2025-08-18,INV-6382,22923.45,60.0,2025-11-05,19,19873.66,3049.79,0.0,North,Enterprise,0.8669576350854692
CUST_C,2025-08-19,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,North,Enterprise,0.0
CUST_C,2025-08-20,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,North,Enterprise,0.0
CUST_C,2025-08-21,INV-6847,8447.88,45.0,2025-10-24,19,8231.68,88.65,127.55,South,SME,0.9744077804135477
CUST_C,2025-08-22,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,South,SME,0.0
CUST_C,2025-08-23,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,South,SME,0.0
CUST_C,2025-08-24,INV-6448,5518.35,60.0,2025-11-09,17,5421.43,0.0,238.39,South,Mid-Market,0.9824367791096976
CUST_C,2025-08-25,INV-6498,13117.02,45.0,2025-10-29,20,12560.45,158.26,398.31,West,Enterprise,0.9575688685387382
CUST_C,2025-08-26,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,West,Enterprise,0.0
CUST_C,2025-08-27,INV-6815,19106.44,30.0,2025-10-18,22,16655.63,2190.16,260.65,North,Mid-Market,0.8717285899414021
CUST_C,2025-08-28,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,North,Mid-Market,0.0
CUST_C,2025-08-29,INV-6519,13114.1,45.0,2025-11-04,22,11246.75,1867.35,0.0,West,Mid-Market,0.857607460672101
CUST_C,2025-08-30,INV-6249,11076.57,45.0,2025-11-03,20,8963.71,2112.86,0.0,North,Mid-Market,0.8092496142758995
CUST_C,2025-08-31,INV-6005,18545.41,45.0,2025-11-09,25,16550.68,1994.73,0.0,East,Enterprise,0.8924407710587148
CUST_C,2025-09-01,INV-6682,12839.56,30.0,2025-10-29,28,10603.32,1860.79,375.45,West,SME,0.8258320378579952
CUST_C,2025-09-02,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,West,SME,0.0
CUST_C,2025-09-03,INV-6049,24179.54,30.0,2025-10-25,22,20314.59,3554.35,310.6,North,Mid-Market,0.8401561816312468
CUST_C,2025-09-04,INV-6110,8286.71,60.0,2025-11-23,20,7107.59,1179.12,0.0,North,SME,0.857709513184364
CUST_C,2025-09-05,INV-6521,14603.33,45.0,2025-11-07,18,12452.27,1906.62,244.44,North,SME,0.8527007196303857
CUST_C,2025-09-06,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,North,SME,0.0
CUST_C,2025-09-07,INV-6307,17444.94,45.0,2025-11-13,22,15412.4,2032.54,0.0,South,Mid-Market,0.8834882779763072
CUST_C,2025-09-08,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,South,Mid-Market,0.0
CUST_C,2025-09-09,INV-6880,11331.26,30.0,2025-11-04,26,9970.77,1170.61,189.88,West,Mid-Market,0.8799347998369114
CUST_C,2025-09-10,INV-6444,10727.88,30.0,2025-11-07,28,9413.81,876.65,437.42,West,Enterprise,0.8775088833954146
CUST_C,2025-09-11,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,West,Enterprise,0.0
CUST_C,2025-09-12,INV-6656,10756.56,30.0,2025-11-08,27,9003.38,1695.97,57.21,North,Mid-Market,0.8370129483775481
CUST_C,2025-09-13,INV-6869,10821.96,45.0,2025-11-15,18,8749.32,2072.64,0.0,South,Enterprise,0.8084783163123871
CUST_C,2025-09-14,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,South,Enterprise,0.0
CUST_C,2025-09-15,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,South,Enterprise,0.0
CUST_C,2025-09-16,INV-6292,8830.09,60.0,2025-12-04,19,7606.64,1182.03,41.42,South,Enterprise,0.8614453533316195
CUST_C,2025-09-17,INV-6262,8787.56,30.0,2025-11-02,16,8496.38,201.73,89.45,West,Mid-Market,0.9668645221199058
CUST_C,2025-09-18,INV-6730,18924.28,45.0,2025-11-20,18,16997.82,1830.28,96.18,West,SME,0.8982016753081227
CUST_C,2025-09-19,INV-6196,23599.66,45.0,2025-11-28,25,20715.93,2800.8,82.93,West,Enterprise,0.8778062904296079
CUST_C,2025-09-20,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,West,Enterprise,0.0
CUST_C,2025-09-21,INV-6946,20591.6,30.0,2025-11-19,29,17400.17,3191.43,0.0,South,Mid-Market,0.8450130150158317
CUST_C,2025-09-22,INV-6300,8246.99,60.0,2025-12-06,15,6991.13,1255.86,0.0,West,SME,0.8477189859573008
CUST_C,2025-09-23,INV-6902,24317.51,60.0,2025-12-12,20,20941.85,3265.3,110.36,South,SME,0.8611839781293397
CUST_C,2025-09-24,INV-6040,23003.61,60.0,2025-12-23,30,21271.48,1732.13,0.0,East,Enterprise,0.9247018185406551
CUST_C,2025-09-25,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,East,Enterprise,0.0
CUST_C,2025-09-26,INV-6398,11394.47,45.0,2025-12-05,25,10277.6,1057.09,59.78,West,Enterprise,0.9019813997491767
CUST_C,2025-09-27,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,West,Enterprise,0.0
CUST_C,2025-09-28,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,West,Enterprise,0.0
CUST_C,2025-09-29,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,West,Enterprise,0.0
CUST_C,2025-09-30,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,West,Enterprise,0.0
CUST_C,2025-10-01,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,West,Enterprise,0.0
CUST_C,2025-10-02,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,West,Enterprise,0.0
CUST_C,2025-10-03,INV-6149,13464.93,60.0,2025-12-27,25,11544.44,1920.49,0.0,West,SME,0.8573709629385374
CUST_C,2025-10-04,INV-6546,8652.67,60.0,2025-12-26,23,6995.56,1657.11,0.0,South,Enterprise,0.8084857044126265
CUST_C,2025-10-05,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,South,Enterprise,0.0
CUST_C,2025-10-06,INV-6210,14770.87,45.0,2025-12-05,15,14069.14,701.73,0.0,North,Enterprise,0.9524923041093719
CUST_C,2025-10-07,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,North,Enterprise,0.0
CUST_C,2025-10-08,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,North,Enterprise,0.0
CUST_C,2025-10-09,INV-6148,12841.95,30.0,2025-12-08,30,10338.52,2503.43,0.0,North,Mid-Market,0.8050584218128867
CUST_C,2025-10-10,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,North,Mid-Market,0.0
CUST_C,2025-10-11,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,North,Mid-Market,0.0
CUST_C,2025-10-12,INV-6093,6571.78,30.0,2025-11-29,18,5394.0,1177.78,0.0,North,Mid-Market,0.8207821929522899
CUST_C,2025-10-13,INV-6697,7896.39,45.0,2025-12-20,23,6338.43,1274.89,283.07,South,Enterprise,0.8026997146797461
CUST_C,2025-10-14,INV-6874,17811.39,30.0,2025-12-13,30,15717.15,1633.95,460.29,East,SME,0.8824213045697163
CUST_C,2025-10-15,INV-6166,24914.08,60.0,2026-01-02,19,20287.22,4307.09,319.77,North,SME,0.8142873427395272
CUST_C,2025-10-16,INV-6436,24229.09,30.0,2025-12-10,25,22290.78,1613.92,324.39,South,Enterprise,0.9200007098904663
CUST_C,2025-10-17,INV-6925,7280.26,45.0,2025-12-24,23,6609.25,513.85,157.16,North,Enterprise,0.9078315884322813
CUST_C,2025-10-18,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,North,Enterprise,0.0
CUST_C,2025-10-19,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,North,Enterprise,0.0
CUST_C,2025-10-20,INV-6631,13999.7,45.0,2025-12-28,24,13771.07,210.48,18.15,West,Enterprise,0.9836689357629091
CUST_C,2025-10-21,INV-6118,10154.08,60.0,2026-01-08,19,9520.21,616.0,17.87,West,Enterprise,0.9375748467611048
CUST_C,2025-10-22,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,West,Enterprise,0.0
CUST_C,2025-10-23,INV-6858,5471.6,60.0,2026-01-19,28,4650.75,820.85,0.0,West,SME,0.849979896191242
CUST_C,2025-10-24,INV-6770,20279.46,30.0,2025-12-11,18,17089.15,3114.04,76.27,West,SME,0.8426826947068612
CUST_C,2025-10-25,INV-6088,23583.2,45.0,2025-12-24,15,22040.87,1542.33,0.0,West,Mid-Market,0.9346004783065911
CUST_C,2025-10-26,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,West,Mid-Market,0.0
CUST_C,2025-10-27,INV-6047,10412.63,60.0,2026-01-24,29,10310.5,0.0,144.01,South,Enterprise,0.9901917190949837
CUST_C,2025-10-28,INV-6565,12156.67,30.0,2025-12-19,22,10296.2,1860.47,0.0,East,Mid-Market,0.8469589122679155
CUST_C,2025-10-29,INV-6609,8293.43,60.0,2026-01-23,26,7495.68,792.54,5.21,South,SME,0.9038094009354393
CUST_C,2025-10-30,INV-6278,22609.5,60.0,2026-01-25,27,19657.19,2582.1,370.21,East,SME,0.8694217032663261
CUST_C,2025-10-31,INV-6958,24069.72,60.0,2026-01-16,17,22717.31,1352.41,0.0,South,SME,0.9438128071286247
CUST_D,2025-05-01,INV-6547,8059.49,60.0,2025-08-25,56,6662.16,1397.33,0.0,North,Enterprise,0.8266230245338104
CUST_D,2025-05-02,INV-6998,16245.46,60.0,2025-09-03,64,15812.44,115.87,317.15,East,Mid-Market,0.9733451684347505
CUST_D,2025-05-03,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,East,Mid-Market,0.0
CUST_D,2025-05-04,INV-6058,16370.32,30.0,2025-08-05,63,13894.41,2008.89,467.02,South,SME,0.8487561635936255
CUST_D,2025-05-05,INV-6711,8914.02,60.0,2025-08-31,58,7486.54,1271.03,156.45,East,Enterprise,0.8398612522745068
CUST_D,2025-05-06,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,East,Enterprise,0.0
CUST_D,2025-05-07,INV-6938,15550.4,45.0,2025-08-18,58,12776.47,2773.93,0.0,West,Enterprise,0.8216168072847001
CUST_D,2025-05-08,INV-6707,20526.32,60.0,2025-08-31,55,17954.81,2571.51,0.0,South,SME,0.8747213333904957
CUST_D,2025-05-09,INV-6319,12795.26,45.0,2025-08-23,61,11759.84,1035.42,0.0,North,Mid-Market,0.9190778460148523
CUST_D,2025-05-10,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,North,Mid-Market,0.0
CUST_D,2025-05-11,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,North,Mid-Market,0.0
CUST_D,2025-05-12,INV-6648,23625.73,60.0,2025-09-12,63,21889.42,1557.91,178.4,West,Mid-Market,0.92650766769958
CUST_D,2025-05-13,INV-6918,16733.85,30.0,2025-08-14,63,13964.78,2714.83,54.24,North,Mid-Market,0.8345228384382555
CUST_D,2025-05-14,INV-6477,22619.56,45.0,2025-08-24,57,22553.09,66.47,0.0,North,Enterprise,0.9970613928829738
CUST_D,2025-05-15,INV-6543,5215.19,60.0,2025-09-17,65,4313.58,466.93,434.68,South,Enterprise,0.82711847506994
CUST_D,2025-05-16,INV-6542,15858.11,30.0,2025-08-10,56,14070.3,1787.81,0.0,North,Mid-Market,0.8872621012213939
CUST_D,2025-05-17,INV-6302,9234.52,45.0,2025-08-26,56,8430.05,804.47,0.0,North,SME,0.9128844812724428
CUST_D,2025-05-18,INV-6191,13479.43,30.0,2025-08-19,63,13149.04,0.0,407.01,East,Mid-Market,0.9754893196522405
CUST_D,2025-05-19,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,East,Mid-Market,0.0
CUST_D,2025-05-20,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,East,Mid-Market,0.0
CUST_D,2025-05-21,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,East,Mid-Market,0.0
CUST_D,2025-05-22,INV-6297,14934.61,60.0,2025-09-18,59,12425.03,2110.24,399.34,South,SME,0.8319621335943824
CUST_D,2025-05-23,INV-6540,19291.39,60.0,2025-09-23,63,18042.25,1249.14,0.0,North,Enterprise,0.9352488338061695
CUST_D,2025-05-24,INV-6141,22461.66,60.0,2025-09-18,57,22064.5,397.16,0.0,East,SME,0.9823183148529538
CUST_D,2025-05-25,INV-6657,6470.33,30.0,2025-08-23,60,6386.73,0.0,386.34,West,Mid-Market,0.9870794843539664
CUST_D,2025-05-26,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,West,Mid-Market,0.0
CUST_D,2025-05-27,INV-6721,21439.52,60.0,2025-09-22,58,19436.06,2003.46,0.0,East,Mid-Market,0.9065529452151915
CUST_D,2025-05-28,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,East,Mid-Market,0.0
CUST_D,2025-05-29,INV-6945,9123.27,30.0,2025-09-01,65,8883.41,90.48,149.38,South,Mid-Market,0.973708988115007
CUST_D,2025-05-30,INV-6983,7291.44,30.0,2025-08-31,63,6872.11,103.79,315.54,East,Mid-Market,0.9424900979779028
CUST_D,2025-05-31,INV-6136,9074.18,30.0,2025-08-24,55,7778.74,850.5,444.94,East,SME,0.8572388910072315
CUST_D,2025-06-01,INV-6844,15046.23,60.0,2025-10-03,64,12587.03,2112.18,347.02,North,Enterprise,0.8365570644606656
CUST_D,2025-06-02,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,North,Enterprise,0.0
CUST_D,2025-06-03,INV-6544,5781.35,30.0,2025-08-27,55,5215.56,383.36,182.43,West,Mid-Market,0.9021353144161831
CUST_D,2025-06-04,INV-6677,19136.26,45.0,2025-09-15,58,17671.17,1465.09,0.0,South,Enterprise,0.9234390628053758
CUST_D,2025-06-05,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,South,Enterprise,0.0
CUST_D,2025-06-06,INV-6517,9997.54,30.0,2025-09-05,61,9475.41,522.13,0.0,South,Mid-Market,0.9477741524415005
CUST_D,2025-06-07,INV-6252,16061.2,45.0,2025-09-25,65,15452.42,181.85,426.93,South,SME,0.962096231912933
CUST_D,2025-06-08,INV-6205,14307.56,30.0,2025-09-06,60,11880.07,2320.24,107.25,North,SME,0.8303351514863471
CUST_D,2025-06-09,INV-6550,8267.71,30.0,2025-09-12,65,6747.66,1183.62,336.43,South,SME,0.8161461880012725
CUST_D,2025-06-10,INV-6077,13690.02,30.0,2025-09-11,63,12087.03,1602.99,0.0,West,Enterprise,0.8829081330779649
CUST_D,2025-06-11,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,West,Enterprise,0.0
CUST_D,2025-06-12,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,West,Enterprise,0.0
CUST_D,2025-06-13,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,West,Enterprise,0.0
CUST_D,2025-06-14,INV-6392,21426.25,30.0,2025-09-16,64,19590.89,1835.36,0.0,South,SME,0.9143405868969138
CUST_D,2025-06-15,INV-6251,10678.82,30.0,2025-09-10,57,10653.51,0.0,366.56,South,Enterprise,0.997629887946421
CUST_D,2025-06-16,INV-6982,14730.68,60.0,2025-10-13,59,14599.06,131.62,0.0,North,SME,0.9910649067117064
CUST_D,2025-06-17,INV-6204,16087.79,60.0,2025-10-15,60,13307.16,2780.63,0.0,East,Mid-Market,0.8271589820603078
CUST_D,2025-06-18,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,East,Mid-Market,0.0
CUST_D,2025-06-19,INV-6441,24398.98,45.0,2025-10-05,63,22233.13,2165.85,0.0,East,SME,0.9112319449419607
CUST_D,2025-06-20,INV-6396,17057.04,60.0,2025-10-21,63,15582.9,1474.14,0.0,South,SME,0.9135758607589592
CUST_D,2025-06-21,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,South,SME,0.0
CUST_D,2025-06-22,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,South,SME,0.0
CUST_D,2025-06-23,INV-6043,7779.72,60.0,2025-10-23,62,7399.76,140.87,239.09,South,Mid-Market,0.951160195996771
CUST_D,2025-06-24,INV-6219,9762.62,45.0,2025-10-03,56,8495.75,1266.87,0.0,South,SME,0.8702325810079671
CUST_D,2025-06-25,INV-6695,23166.79,30.0,2025-09-25,62,22668.87,497.92,0.0,North,Enterprise,0.9785071647820004
CUST_D,2025-06-26,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,North,Enterprise,0.0
CUST_D,2025-06-27,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,North,Enterprise,0.0
CUST_D,2025-06-28,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,North,Enterprise,0.0
CUST_D,2025-06-29,INV-6714,21448.59,30.0,2025-09-23,56,18224.83,3068.14,155.62,South,SME,0.8496982785348595
CUST_D,2025-06-30,INV-6841,12358.21,45.0,2025-10-14,61,10021.87,2336.34,0.0,North,Mid-Market,0.8109483493159609
CUST_D,2025-07-01,INV-6892,7037.65,30.0,2025-09-25,56,6891.28,146.37,0.0,East,Mid-Market,0.979201864258666
CUST_D,2025-07-02,INV-6738,10258.15,45.0,2025-10-18,63,8977.69,843.68,436.78,West,Enterprise,0.8751763232161746
CUST_D,2025-07-03,INV-6129,15938.64,30.0,2025-10-01,60,15613.13,308.66,16.85,North,Mid-Market,0.9795773039606892
CUST_D,2025-07-04,INV-6876,17157.62,60.0,2025-11-01,60,16400.66,756.96,0.0,East,Mid-Market,0.9558819929570652
CUST_D,2025-07-05,INV-6482,5032.81,45.0,2025-10-18,60,4932.92,99.89,0.0,East,Mid-Market,0.9801522409945934
CUST_D,2025-07-06,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,East,Mid-Market,0.0
CUST_D,2025-07-07,INV-6462,5892.28,45.0,2025-10-21,61,5207.38,602.56,82.34,East,Mid-Market,0.8837631612890088
CUST_D,2025-07-08,INV-6971,12888.47,30.0,2025-10-09,63,10513.83,2374.64,0.0,East,Enterprise,0.8157547016829771
CUST_D,2025-07-09,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,East,Enterprise,0.0
CUST_D,2025-07-10,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,East,Enterprise,0.0
CUST_D,2025-07-11,INV-6465,22250.61,30.0,2025-10-09,60,19519.55,2439.78,291.28,North,Enterprise,0.8772590953686213
CUST_D,2025-07-12,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,North,Enterprise,0.0
CUST_D,2025-07-13,INV-6718,24605.3,45.0,2025-10-27,61,24384.99,220.31,0.0,South,Enterprise,0.9910462380056331
CUST_D,2025-07-14,INV-6350,10790.57,45.0,2025-10-31,64,8787.96,1675.63,326.98,South,Mid-Market,0.8144111015451454
CUST_D,2025-07-15,INV-6725,8242.97,60.0,2025-11-13,61,7500.73,742.24,0.0,North,SME,0.9099547857143724
CUST_D,2025-07-16,INV-6889,8450.24,60.0,2025-11-08,55,7606.95,843.29,0.0,North,SME,0.9002052012723899
CUST_D,2025-07-17,INV-6921,15544.4,30.0,2025-10-17,62,14280.27,1264.13,0.0,East,Mid-Market,0.9186761792027998
CUST_D,2025-07-18,INV-6239,19177.43,30.0,2025-10-15,59,17459.05,1718.38,0.0,West,Enterprise,0.910395709956965
CUST_D,2025-07-19,INV-6995,10553.26,60.0,2025-11-20,64,8681.39,1398.36,473.51,East,SME,0.8226263732723348
CUST_D,2025-07-20,INV-6311,24658.67,45.0,2025-11-06,64,22454.53,2204.14,0.0,West,SME,0.910613994996486
CUST_D,2025-07-21,INV-6432,24687.42,60.0,2025-11-21,63,20738.1,3762.51,186.81,North,Mid-Market,0.8400270259103625
CUST_D,2025-07-22,INV-6641,10941.94,45.0,2025-11-03,59,9235.54,1706.4,0.0,West,SME,0.8440495926682107
CUST_D,2025-07-23,INV-6367,14118.14,30.0,2025-10-18,57,13248.37,393.0,476.77,East,SME,0.9383934427622903
CUST_D,2025-07-24,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,East,SME,0.0
CUST_D,2025-07-25,INV-6451,17049.21,60.0,2025-11-18,56,15855.9,924.92,268.39,East,Enterprise,0.9300079006593268
CUST_D,2025-07-26,INV-6277,13643.6,30.0,2025-10-27,63,13473.21,170.39,0.0,East,Mid-Market,0.9875113606379547
CUST_D,2025-07-27,INV-6031,7953.7,45.0,2025-11-11,62,7489.63,464.07,0.0,West,Mid-Market,0.9416535700365868
CUST_D,2025-07-28,INV-6628,20522.52,45.0,2025-11-09,59,18155.05,2352.09,15.38,South,Mid-Market,0.8846403852938137
CUST_D,2025-07-29,INV-6778,24782.02,45.0,2025-11-15,64,22001.31,2394.16,386.55,South,Mid-Market,0.8877932468781803
CUST_D,2025-07-30,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,South,Mid-Market,0.0
CUST_D,2025-07-31,INV-6797,21478.93,45.0,2025-11-09,56,17233.24,4115.86,129.83,North,SME,0.8023323321971813
CUST_D,2025-08-01,INV-6108,15784.17,30.0,2025-10-31,61,13758.08,2026.09,0.0,South,Mid-Market,0.8716378498204214
CUST_D,2025-08-02,INV-6786,7661.41,45.0,2025-11-14,59,6786.89,408.98,465.54,North,Mid-Market,0.8858539093978786
CUST_D,2025-08-03,INV-6969,23599.67,60.0,2025-11-27,56,19053.88,4144.87,400.92,West,Mid-Market,0.8073790862329856
CUST_D,2025-08-04,INV-6877,10504.3,45.0,2025-11-17,60,9090.61,1413.69,0.0,West,Mid-Market,0.8654179716877851
CUST_D,2025-08-05,INV-6526,16707.92,60.0,2025-11-29,56,14866.12,1841.8,0.0,West,Enterprise,0.889764854033297
CUST_D,2025-08-06,INV-6886,7231.07,45.0,2025-11-15,56,6474.03,258.48,498.56,West,Mid-Market,0.8953073334928302
CUST_D,2025-08-07,INV-6997,7833.73,60.0,2025-12-04,59,6637.79,1195.94,0.0,West,Enterprise,0.8473345392297157
CUST_D,2025-08-08,INV-6282,20249.32,60.0,2025-12-04,58,19363.86,885.46,0.0,East,Mid-Market,0.9562721118536327
CUST_D,2025-08-09,INV-6050,24205.77,45.0,2025-11-27,65,22087.07,1905.71,212.99,North,Enterprise,0.9124712826735113
CUST_D,2025-08-10,INV-6655,21749.76,60.0,2025-12-06,58,17846.16,3790.42,113.18,South,Mid-Market,0.8205221574858758
CUST_D,2025-08-11,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,South,Mid-Market,0.0
CUST_D,2025-08-12,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,South,Mid-Market,0.0
CUST_D,2025-08-13,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,South,Mid-Market,0.0
CUST_D,2025-08-14,INV-6430,14838.42,30.0,2025-11-10,58,12819.23,2019.19,0.0,West,Mid-Market,0.8639214956848505
CUST_D,2025-08-15,INV-6117,11558.51,30.0,2025-11-11,58,10547.7,833.85,176.96,East,Mid-Market,0.9125484167076898
CUST_D,2025-08-16,INV-6380,5687.61,60.0,2025-12-15,61,5147.15,412.48,127.98,North,Mid-Market,0.9049759037627404
CUST_D,2025-08-17,INV-6038,19700.76,45.0,2025-12-02,62,18763.15,713.34,224.27,West,SME,0.9524074198152763
